country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Iran,1963,IRN,23259096,90921967616,,,,,,,,,,,,,,,,11.22,0.187,79.803,1.856,,,,,,,,,,,,,,,,,,,,,,,,8.27,1.057,594.853,13.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.773,90.109,36779.93,855.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,1964,IRN,23948632,97500512256,,,,,,,,,,,,,,,,20.175,0.374,93.142,2.231,,,,,,,,,,,,,,,,,,,,,,,,4.653,0.644,604.609,14.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.029,128.57,41089.508,984.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,1965,IRN,24667028,1.09E+11,,,,,,,,,,,,99.482,2.454,,,4.015,0.09,94.06,2.32,,2.522,,,,,,3944.148,0.889,,,,,3738.063,92.207,,94.775,,,7.813,,,316.75,3.104,0.449,605.221,14.929,,8.031,,,,5.083,69.694,1.719,206.085,,5.225,,,5.083,0,0,206.085,,5.225,,,,,0,0,0,0,,0,,,81.94,,,3321.831,13.06,128.513,45102.719,1112.55,,84.222,,,,,,,,,,,,,97.29,,,5.083,,,206.085,,5.225,,,,,,,,,,,,,,,,
Iran,1966,IRN,25398706,1.20E+11,,,,,,,,,,9.953,0.244,106.232,2.698,,,0,0,91.351,2.32,,2.545,,,,8.99,8.746,4174.891,0.88,9.075,8.367,,,3959.822,100.574,,94.849,4.843,0.378,8.192,,,322.524,12.775,1.907,662.873,16.836,,7.725,,7.455,0.379,5.462,72.732,1.847,215.069,,5.151,7.455,0.379,5.462,0,0,215.069,,5.151,,,,0,0,0,0,0,,0,9.452,7.745,89.685,,,3531.066,11.74,130.614,48945.957,1243.164,,84.579,,,,,,,,,,,,,106.037,7.455,0.379,5.462,,,215.069,,5.151,,,,,,,,,,,,,,,,
Iran,1967,IRN,26133346,1.34E+11,,,,,,,,,,10.345,0.279,113.926,2.977,,,1.754,0.041,90.34,2.361,,2.552,,,,10.01,10.614,4463.696,0.87,10.138,10.196,,,4238.671,110.771,,94.959,4.837,0.396,8.588,,,328.62,5.772,0.972,681.425,17.808,,7.362,,7.656,0.418,5.881,76.099,1.989,225.025,,5.041,7.656,0.418,5.881,0,0,225.025,,5.041,,,,0,0,0,0,0,,0,10.616,9.521,99.205,,,3796.125,22.092,274.639,58079.164,1517.803,,85.044,,,,,,,,,,,,,116.651,7.656,0.418,5.881,,,225.025,,5.041,,,,,,,,,,,,,,,,
Iran,1968,IRN,26875302,1.54E+11,,,,,,,,,,10.156,0.302,122.032,3.28,,,33.103,0.782,116.926,3.142,,2.557,,,,9.943,11.599,4772.054,0.832,10.07,11.155,,,4536.709,121.925,,95.068,6.816,0.585,9.173,,,341.329,6.958,1.239,708.715,19.047,,7.153,,7.556,0.444,6.325,79.589,2.139,235.345,,4.932,7.556,0.444,6.325,0,0,235.345,,4.932,,,,0,0,0,0,0,,0,10.349,10.267,109.472,,,4073.348,9.404,142.731,61786.613,1660.534,,85.358,,,,,,,,,,,,,128.25,7.556,0.444,6.325,,,235.345,,4.932,,,,,,,,,,,,,,,,
Iran,1969,IRN,27643692,1.74E+11,,,,,,,,,,10.284,0.337,130.841,3.617,,,26.943,0.847,144.304,3.989,,2.57,,,,9.75,12.505,5091.769,0.808,9.86,12.021,,,4845.474,133.947,,95.163,17.339,1.591,10.764,,,389.381,197.13,37.547,2047.272,56.594,,7.647,,7.645,0.484,6.808,83.292,2.303,246.294,,4.837,7.645,0.484,6.808,0,0,246.294,,4.837,,,,0,0,0,0,0,,0,9.22,10.093,119.566,,,4325.251,18.548,308.003,71211.086,1968.537,,84.946,,,,,,,,,,,,,140.755,7.645,0.484,6.808,,,246.294,,4.837,,,,,,,,,,,,,,,,
Iran,1970,IRN,28449702,1.93E+11,,,,,,,,,,10.289,0.372,140.216,3.989,,,8.163,0.326,151.662,4.315,,2.402,,,,17.964,25.286,5836.307,0.862,18.487,24.763,,,5578.617,158.71,,95.585,137.131,14.761,25.525,,,897.182,-38.236,-21.64,1228.643,34.955,,15.372,,7.678,0.523,7.331,87.146,2.479,257.69,,4.415,7.678,0.523,7.331,0,0,257.69,,4.415,,,,0,0,0,0,0,,0,8.054,9.63,129.196,,,4541.22,13.779,271.249,78727.938,2239.786,,77.81,,,,,,,,,,,,,166.041,7.678,0.523,7.331,,,257.69,,4.415,,,,,,,,,,,,,,,,
Iran,1971,IRN,29273686,2.17E+11,,,,,,,,,,-29.548,-1.179,96.005,2.81,,,13.208,0.57,166.86,4.885,,1.545,,,,9.539,15.839,6213.108,0.84,9.634,15.291,,,5943.922,174.001,,95.667,15.745,4.019,29.543,,,1009.216,141.868,49.589,2888.054,84.544,,16.243,,7.487,0.549,7.88,91.034,2.665,269.186,,4.333,7.487,0.549,7.88,0,0,269.186,,4.333,,,,0,0,0,0,0,,0,9.637,12.45,141.647,,,4838.702,18.744,419.816,90853,2659.602,,77.879,,,,,,,,,,,,,181.881,7.487,0.549,7.88,,,269.186,,4.333,,,,,,,,,,,,,,,,
Iran,1972,IRN,30111578,2.52E+11,,,,,,,,,,56.243,1.581,145.827,4.391,,,66.667,3.256,270.361,8.141,,2.129,,,,13.381,24.337,6848.446,0.819,12.567,21.867,,,6504.727,195.868,,94.981,14.468,4.274,33.818,,,1123.088,34.846,29.46,3786.063,114.004,,16.399,,31.343,2.47,10.35,116.24,3.5,343.72,,5.019,31.343,2.47,10.35,0,0,343.72,,5.019,,,,0,0,0,0,0,,0,11.304,16.012,157.659,,,5235.812,10.944,291.056,97990.82,2950.658,,76.453,,,,,,,,,,,,,206.218,31.343,2.47,10.35,,,343.72,,5.019,,,,,,,,,,,,,,,,
Iran,1973,IRN,30981904,2.73E+11,,,,,,,,,,68.142,2.992,238.308,7.383,,,-90,-7.327,26.277,0.814,,2.996,,,,19.52,40.253,7955.319,0.902,21.359,41.835,,,7672.292,237.702,,96.442,21.465,7.259,41.077,,,1325.841,10.506,11.977,4066.286,125.981,,16.666,,-15.278,-1.581,8.769,95.715,2.965,283.027,,3.558,-15.278,-1.581,8.769,0,0,283.027,,3.558,,,,0,0,0,0,0,,0,20.033,31.583,189.242,,,6108.144,16.423,484.577,110878.766,3435.235,,76.781,,,,,,,,,,,,,246.471,-15.278,-1.581,8.769,,,283.027,,3.558,,,,,,,,,,,,,,,,
Iran,1974,IRN,31895540,2.98E+11,,,,,,,,,,9.52,0.703,253.52,8.086,,,1100,8.955,306.287,9.769,,2.893,,,,13.388,32.997,8761.964,0.939,13.508,32.108,,,8459.183,269.81,,96.544,1.675,0.688,41.765,,,1309.433,3.762,4.739,4098.381,130.72,,14.945,,10.134,0.889,9.657,102.395,3.266,302.78,,3.456,10.134,0.889,9.657,0,0,302.78,,3.456,,,,0,0,0,0,0,,0,16.232,30.717,219.959,,,6896.23,2.648,90.948,110554.125,3526.184,,78.706,,,,,,,,,,,,,279.468,10.134,0.889,9.657,,,302.78,,3.456,,,,,,,,,,,,,,,,
Iran,1975,IRN,32856976,3.12E+11,,,,,,,,,,85.249,6.893,455.899,14.979,,,-16.667,-1.628,247.771,8.141,,4.6,,,,16.525,46.181,9911.1,1.044,16.937,45.698,,,9602.463,315.508,,96.886,2.02,0.844,42.609,,,1296.797,4.176,5.458,4144.585,136.179,,13.084,,5.007,0.484,10.141,104.375,3.429,308.636,,3.114,5.007,0.484,10.141,0,0,308.636,,3.114,,,,0,0,0,0,0,,0,17.258,37.961,257.92,,,7849.767,-11.124,-392.249,95381.109,3133.935,,79.202,,,,,,,,,,,,,325.649,5.007,0.484,10.141,,,308.636,,3.114,,,,,,,,,,,,,,,,
Iran,1976,IRN,33841064,3.65E+11,,,,,,,,,,-1.165,-0.174,437.487,14.805,,,-10,-0.814,216.509,7.327,,4.04,,,,12.535,40.82,10829.121,1.003,12.557,39.618,,,10493.931,355.126,,96.905,12.643,5.387,47.996,,,1418.267,1.879,2.559,4099.683,138.738,,13.097,,11.856,1.202,11.343,113.355,3.836,335.188,,3.095,11.856,1.202,11.343,0,0,335.188,,3.095,,,,0,0,0,0,0,,0,13.34,34.405,292.325,,,8638.177,10.204,319.782,102056.984,3453.717,,79.768,,,,,,,,,,,,,366.469,11.856,1.202,11.343,,,335.188,,3.095,,,,,,,,,,,,,,,,
Iran,1977,IRN,34876504,3.61E+11,,,,,,,,,,1.164,0.172,429.44,14.977,,,0,0,210.081,7.327,,3.61,,,,13.226,48.471,11897.395,1.15,13.542,48.092,,,11561.291,403.217,,97.175,2.261,1.085,49.081,,,1407.272,1.547,2.146,4039.51,140.884,,11.828,,3.341,0.379,11.722,113.664,3.964,336.103,,2.825,3.341,0.379,11.722,0,0,336.103,,2.825,,,,0,0,0,0,0,,0,16.021,46.834,339.159,,,9724.579,-3.818,-131.865,95246.141,3321.853,,81.737,,,,,,,,,,,,,414.94,3.341,0.379,11.722,,,336.103,,2.825,,,,,,,,,,,,,,,,
Iran,1978,IRN,35993664,3.18E+11,,,,,,,,,,-38.897,-5.826,254.258,9.152,,,0,0,203.561,7.327,,2.256,,,,-2.234,-9.268,11270.636,1.276,-3.945,-15.907,,,10760.527,387.311,,95.474,-22.559,-11.072,38.008,,,1055.975,-37.357,-52.63,2451.936,88.254,,9.369,,56.633,6.639,18.361,172.51,6.209,510.109,,4.526,56.633,6.639,18.361,0,0,510.109,,4.526,,,,0,0,0,0,0,,0,0.292,0.991,340.151,,,9450.294,-7.285,-241.995,85566.656,3079.857,,83.849,,,,,,,,,,,,,405.671,56.633,6.639,18.361,,,510.109,,4.526,,,,,,,,,,,,,,,,
Iran,1979,IRN,37205012,2.91E+11,,,,,,,,,,44.343,4.058,355.055,13.21,,,0,0,196.933,7.327,,3.016,,,,7.961,32.297,11771.766,1.508,8.97,34.741,,,11343.947,422.052,,96.366,33.972,12.912,50.921,,,1368.651,-3.681,-3.249,2284.79,85.006,,11.627,,-13.31,-2.444,15.917,144.68,5.383,427.818,,3.634,-13.31,-2.444,15.917,0,0,427.818,,3.634,,,,0,0,0,0,0,,0,5.224,17.77,357.921,,,9620.241,-39.398,-1213.415,50166.426,1866.443,,81.723,,,,,,,,,,,,,437.969,-13.31,-2.444,15.917,,,427.818,,3.634,,,,,,,,,,,,,,,,
Iran,1980,IRN,38520668,2.50E+11,,,,,,,,,,5.312,0.702,361.144,13.911,,,-1.727,-0.127,186.922,7.2,,3.426,,,,-7.287,-31.913,10541.231,1.626,-7.701,-32.501,,,10112.76,389.55,,95.935,-10.932,-5.567,45.354,,,1177.395,-46.646,-39.652,1177.395,45.354,,11.169,,3.695,0.588,16.505,144.901,5.582,428.472,,4.065,3.695,0.588,16.505,0,0,428.472,,4.065,,,,0,0,0,0,0,,0,-7.721,-27.636,330.285,,,8574.222,-53.791,-1003.985,22389.48,862.458,,81.34,,,,,,,,,,,,,406.055,3.695,0.588,16.505,,,428.472,,4.065,,,,,,,,,,,,,,,,
Iran,1981,IRN,40476260,2.42E+11,,,,,,,,,,-16.494,-2.294,287.008,11.617,,,0.333,0.024,178.483,7.224,,2.851,,,,0.365,1.481,10068.537,1.683,-0.009,-0.034,,,9623.314,389.516,,95.578,8.657,3.926,49.28,,,1217.514,8.657,3.926,1217.514,49.28,,12.092,,9.184,1.516,18.021,150.566,6.094,445.222,,4.422,9.184,1.516,18.021,0,0,445.222,,4.422,,,,0,0,0,0,0,,0,-0.505,-1.666,328.618,,,8118.793,-10.785,-93.02,19009.615,769.438,,80.635,,,,,,,,,,,,,407.537,9.184,1.516,18.021,,,445.222,,4.422,,,,,,,,,,,,,,,,
Iran,1982,IRN,42500036,2.80E+11,,,,,,,,,,34.877,4.052,368.674,15.669,,,12.403,0.896,191.067,8.12,,3.407,,,,12.861,52.412,10822.304,1.641,13.227,51.523,,,10377.374,441.039,,95.889,36.953,18.211,67.491,,,1588.023,36.953,18.211,1588.023,67.491,,14.674,,4.931,0.889,18.91,150.467,6.395,444.931,,4.111,4.931,0.889,18.91,0,0,444.931,,4.111,,,,0,0,0,0,0,,0,8.904,29.261,357.879,,,8420.677,81.519,627.237,32862.914,1396.675,,77.809,,,,,,,,,,,,,459.948,4.931,0.889,18.91,,,444.931,,4.111,,,,,,,,,,,,,,,,
Iran,1983,IRN,44027988,3.17E+11,,,,,,,,,,-5.649,-0.885,335.775,14.783,,,1.084,0.088,186.436,8.208,,2.707,,,,18.731,86.153,12403.507,1.721,19.626,86.558,,,11983.22,527.597,,96.612,14.286,9.642,77.133,,,1751.911,14.286,9.642,1751.911,77.133,,14.124,,-2.142,-0.405,18.504,142.134,6.258,420.288,,3.388,-2.142,-0.405,18.504,0,0,420.288,,3.388,,,,0,0,0,0,0,,0,21.74,77.801,435.68,,,9895.533,2.283,31.89,32446.738,1428.565,,79.78,,,,,,,,,,,,,546.101,-2.142,-0.405,18.504,,,420.288,,3.388,,,,,,,,,,,,,,,,
Iran,1984,IRN,45628400,3.23E+11,,,,,,,,,,-22.687,-3.354,250.491,11.429,,,1.169,0.096,182,8.304,,1.937,,,,8.069,44.063,12934.148,1.829,8.58,45.265,,,12554.952,572.862,,97.068,16.407,12.656,89.789,,,1967.825,16.407,12.656,1967.825,89.789,,15.214,,-6.497,-1.202,17.302,128.238,5.851,379.198,,2.932,-6.497,-1.202,17.302,0,0,379.198,,2.932,,,,0,0,0,0,0,,0,8.255,35.964,471.644,,,10336.636,-16.54,-236.277,26130.373,1192.287,,79.917,,,,,,,,,,,,,590.164,-6.497,-1.202,17.302,,,379.198,,2.932,,,,,,,,,,,,,,,,
Iran,1985,IRN,47266160,3.30E+11,,,,,,,,,,-1.617,-0.185,237.901,11.245,1.862,0.088,6.551,0.544,187.204,8.848,0.226,1.746,,38.915,6.043,9.112,53.777,13623.729,1.949,9.363,53.636,698.512,33.016,13254.686,626.498,84.841,97.291,7.88,7.076,96.864,290.623,13.737,2049.339,7.88,7.076,2049.339,96.864,35.299,15.042,,0.815,0.141,17.443,124.804,5.899,369.044,15.159,2.709,0.815,0.141,17.443,0,0,369.044,0,2.709,,,,0,0,0,0,0,0,0,9.911,46.745,518.389,406.028,19.191,10967.445,7.64,91.096,27152.266,1283.383,49.316,80.503,,,,,,,,,,,,823.316,643.941,0.815,0.141,17.443,,,369.044,,2.709,,,,,,,,,,,,,,,,
Iran,1986,IRN,48913236,2.99E+11,,,,,,,,,,-1.509,-0.17,226.421,11.075,1.779,0.087,14.105,1.248,206.416,10.096,0.206,1.836,,42.186,6.993,-6.315,-40.668,12333.542,2.015,-7.035,-44.071,718.333,35.136,11907.342,582.427,83.288,96.544,-3.933,-3.81,93.055,322.435,15.771,1902.445,-3.933,-3.81,1902.445,93.055,37.385,15.425,,19.512,3.403,20.847,144.133,7.05,426.199,16.712,3.456,19.512,3.403,20.847,0,0,426.199,0,3.456,,,,0,0,0,0,0,0,0,-7.734,-40.092,478.297,394.12,19.278,9778.477,-6.934,-88.984,24418.725,1194.399,45.697,79.284,,,,,,,,,,,,862.466,603.273,19.512,3.403,20.847,,,426.199,,3.456,,,,,,,,,,,,,,,,
Iran,1987,IRN,50541504,2.95E+11,,,,,,,,,,-1.633,-0.181,215.549,10.894,1.682,0.085,-1.743,-0.176,196.284,9.92,0.189,1.684,,45.062,6.967,7.208,43.486,12796.608,2.194,7.078,41.221,736.939,37.246,12339.324,623.648,82.655,96.427,22.42,20.863,113.918,267.668,13.528,2253.943,22.42,20.863,2253.943,113.918,30.022,17.614,,10.865,2.265,23.112,154.645,7.816,457.284,17.345,3.573,10.865,2.265,23.112,0,0,457.284,0,3.573,,,,0,0,0,0,0,0,0,4.294,20.539,498.836,467.589,23.633,9869.833,13.657,163.121,26859.498,1357.519,52.445,77.129,,,,,,,,,,,,891.584,646.76,10.865,2.265,23.112,,,457.284,,3.573,,,,,,,,,,,,,,,,
Iran,1988,IRN,52111868,2.78E+11,,,,,,,,,,3.193,0.348,215.728,11.242,1.689,0.088,1.613,0.16,193.439,10.08,0.187,1.704,,46.97,7.121,1.982,12.82,12656.989,2.371,1.852,11.548,743.094,38.724,12189.086,635.196,82.444,96.303,8.565,9.757,123.675,384.097,20.016,2373.253,8.565,9.757,2373.253,123.675,42.614,18.751,,5.502,1.272,24.383,158.237,8.246,467.904,17.556,3.697,5.502,1.272,24.383,0,0,467.904,0,3.697,,,,0,0,0,0,0,0,0,0.289,1.443,500.279,357.308,18.62,9600.104,0.563,7.648,26196.855,1365.167,39.642,75.848,,,,,,,,,,,,901.33,659.579,5.502,1.272,24.383,,,467.904,,3.697,,,,,,,,,,,,,,,,
Iran,1989,IRN,53644740,2.89E+11,,,,,,,,,,-26.533,-2.983,153.96,8.259,1.193,0.064,-4.762,-0.48,178.964,9.6,0.124,1.146,,51.431,7.134,9.308,61.396,13439.815,2.496,10.37,65.873,833.241,44.699,13068.735,701.069,86.911,97.239,26.274,32.494,156.168,491.392,26.361,2911.159,26.274,32.494,2911.159,156.168,51.254,21.661,,-18.36,-4.477,19.906,125.492,6.732,371.079,13.089,2.761,-18.36,-4.477,19.906,0,0,371.079,0,2.761,,,,0,0,0,0,0,0,0,7.268,36.362,536.641,340.656,18.274,10003.617,22.538,307.675,31183.713,1672.842,35.532,74.433,,,,,,,,,,,,958.733,720.975,-18.36,-4.477,19.906,,,371.079,,2.761,,,,,,,,,,,,,,,,
Iran,1990,IRN,55793628,3.18E+11,,,,,,,,,,0.024,0.002,148.067,8.261,1.165,0.065,-8.333,-0.8,157.732,8.8,0.113,1.018,,57.655,7.107,12.526,90.308,14540.782,2.547,12.608,88.389,901.071,50.274,14149.599,789.457,87.198,97.31,45.987,71.817,227.985,543.468,30.322,4086.221,58.278,91.012,4430.262,247.18,52.592,28.102,,9.641,1.919,21.826,132.291,7.381,391.183,12.802,2.69,9.641,1.919,21.826,132.291,7.381,391.183,12.802,2.69,,,,0,0,0,0,0,0,0,3.088,16.57,553.211,356.438,19.887,9915.312,13.175,220.393,33932.812,1893.235,34.493,68.19,0,0,,,,0,,0,0,,0,1033.362,811.283,9.641,1.919,21.826,132.291,7.381,391.183,12.802,2.69,,,0,0,0,0,0,0,,,0,0,0,0,0,0
Iran,1991,IRN,57990892,3.70E+11,,,,,,,,,,42.74,3.531,203.342,11.792,1.621,0.094,-18.545,-1.632,123.611,7.168,0.15,1.34,,62.814,7.136,8.498,68.946,15178.739,2.379,9.398,74.191,986.483,57.207,14892.835,863.649,91.074,98.116,16.372,37.325,265.31,603.577,35.002,4575.035,18.131,44.817,5035.22,291.997,55.723,30.141,,-24.035,-5.246,16.58,96.688,5.607,285.904,8.926,1.884,-24.035,-5.246,16.58,96.688,5.607,285.904,8.926,1.884,,,,0,0,0,0,0,0,0,6.026,33.335,586.546,381.285,22.111,10114.458,7.115,134.699,34969.859,2027.933,35.201,66.636,0,0,,,0,0,,0,0,,0,1083.17,880.229,-24.035,-5.246,16.58,96.688,5.607,285.904,8.926,1.884,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Iran,1992,IRN,59372016,4.16E+11,,,,,,,,,,-11.927,-1.406,174.923,10.386,1.398,0.083,8.371,0.6,130.842,7.768,0.124,1.067,,67.178,6.901,10.588,93.195,16395.33,2.341,9.559,82.559,976.453,57.974,15936.93,946.208,86.299,97.204,15.029,39.872,305.183,625.872,37.159,5140.18,5.838,17.047,5205.216,309.044,55.315,31.351,,64.152,10.636,27.216,155.023,9.204,458.4,13.701,2.796,64.152,10.636,27.216,155.023,9.204,458.4,13.701,2.796,,,,0,0,0,0,0,0,0,7.517,44.093,630.639,349.183,20.732,10621.827,0.75,15.212,34412.598,2043.145,30.861,64.786,0,0,,,0,0,,0,0,,0,1131.476,973.424,64.152,10.636,27.216,155.023,9.204,458.4,13.701,2.796,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Iran,1993,IRN,59755432,4.15E+11,,,,,,,,,,22.926,2.381,213.646,12.767,1.607,0.096,16.787,1.304,151.826,9.072,0.129,1.417,,74.686,8.292,-7.466,-72.676,15073.914,2.169,-8.096,-76.605,1073.593,64.153,14552.688,869.602,85.897,96.542,-45.891,-140.051,165.132,674.142,40.284,2763.458,-46.567,-143.913,2763.458,165.132,53.937,18.333,,14.439,3.93,31.146,176.268,10.533,521.224,14.103,3.458,14.439,3.93,31.146,176.268,10.533,521.224,14.103,3.458,,,,0,0,0,0,0,0,0,9.683,61.065,691.704,397.844,23.773,11575.584,4.904,100.194,35868.52,2143.339,31.831,76.792,0,0,,,0,0,,0,0,,0,1249.861,900.748,14.439,3.93,31.146,176.268,10.533,521.224,14.103,3.458,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Iran,1994,IRN,59985752,4.19E+11,,,,,,,,,,0.402,0.051,213.681,12.818,1.584,0.095,14.021,1.272,172.449,10.344,0.117,1.271,,81.004,8.03,11.99,107.997,16816.41,2.405,13.656,118.752,1235.427,74.108,16476.475,988.354,91.487,97.979,58.088,95.921,261.053,787.66,47.248,4351.914,58.852,97.183,4372.947,262.315,58.328,25.879,,-34.53,-10.755,20.391,114.961,6.896,339.937,8.513,2.021,-34.53,-10.755,20.391,114.961,6.896,339.937,8.513,2.021,,,,0,0,0,0,0,0,0,3.293,22.779,714.483,446.183,26.765,11910.879,0.375,8.031,35864.68,2151.37,33.041,70.829,0,0,,,0,0,,0,0,,0,1350.387,1008.745,-34.53,-10.755,20.391,114.961,6.896,339.937,8.513,2.021,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Iran,1995,IRN,60794808,4.38E+11,,,,,,,,,,-6.341,-0.813,197.467,12.005,1.497,0.091,-11.988,-1.24,149.757,9.104,0.108,1.135,,84.353,7.973,4.877,49.199,17401.883,2.414,4.551,44.979,1250.6,76.03,16997.062,1033.333,90.133,97.674,22.075,57.627,318.68,766.507,46.6,5241.895,21.488,56.365,5241.895,318.68,55.244,30.123,,20.693,4.22,24.611,136.903,8.323,404.821,9.867,2.326,20.693,4.22,24.611,136.903,8.323,404.821,9.867,2.326,,,,0,0,0,0,0,0,0,-1.656,-11.835,702.648,482.596,29.339,11557.699,0.255,5.49,35477.691,2156.859,34.782,66.416,0,0,,,0,0,,0,0,,0,1387.503,1057.944,20.693,4.22,24.611,136.903,8.323,404.821,9.867,2.326,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Iran,1996,IRN,61598380,4.85E+11,,,,,,,,,,4.609,0.553,203.874,12.558,1.494,0.092,-10.369,-0.944,132.477,8.16,0.103,1.091,,89.74,7.797,8.785,92.939,18683.662,2.372,8.854,91.487,1313.768,80.926,18260.553,1124.82,90.178,97.735,17.608,56.114,374.794,797.007,49.094,6084.475,17.608,56.114,6084.475,374.794,54.707,32.566,,5.899,1.452,26.063,143.088,8.814,423.11,9.822,2.265,5.899,1.452,26.063,143.088,8.814,423.11,9.822,2.265,,,,0,0,0,0,0,0,0,4.956,34.82,737.468,515.268,31.74,11972.202,0.639,13.784,35238.648,2170.644,35.368,64.078,0,0,,,0,0,,0,0,,0,1456.857,1150.883,5.899,1.452,26.063,143.088,8.814,423.11,9.822,2.265,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Iran,1997,IRN,62480528,5.15E+11,,,,,,,,,,2.498,0.314,206.016,12.872,1.536,0.096,18.628,1.52,154.936,9.68,0.099,1.085,,96.983,8.176,3.063,35.251,18984.059,2.303,3.889,43.746,1457.126,91.042,18702.891,1168.567,93.874,98.519,6.065,22.73,397.523,942.572,58.892,6362.358,5.071,19.006,6302.753,393.799,60.724,33.514,,-32.596,-8.495,17.567,95.086,5.941,281.167,6.126,1.481,-32.596,-8.495,17.567,95.086,5.941,281.167,6.126,1.481,,,,0,0,0,0,0,0,0,2.807,20.703,758.171,513.018,32.054,12134.517,0.172,3.732,34800.855,2174.376,33.051,63.92,0,0,,,0,0,,0,0,,0,1552.212,1186.134,-32.596,-8.495,17.567,95.086,5.941,281.167,6.126,1.481,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
Iran,1998,IRN,63461424,5.44E+11,,,,,,,,,,16.448,2.117,236.193,14.989,1.765,0.112,1.653,0.16,155.062,9.84,0.109,1.213,,102.385,8.287,4.162,49.373,19468.623,2.271,3.834,44.798,1495.349,94.897,19119.721,1213.365,92.686,98.208,16.298,64.79,462.313,1130.688,71.755,7284.953,12.93,50.918,7007.688,444.718,70.084,37.419,,26.039,4.574,22.142,117.993,7.488,348.904,7.314,1.792,26.039,4.574,22.142,117.993,7.488,348.904,7.314,1.792,,,,0,0,0,0,0,0,0,-2.916,-22.109,736.062,362.896,23.03,11598.576,2.046,44.483,34963.902,2218.859,22.493,59.576,0,0,,,0,0,,0,0,,0,1613.342,1235.507,26.039,4.574,22.142,117.993,7.488,348.904,7.314,1.792,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
